book_id,original_title,authors,genre,original_publication_year,image_url
7131,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",Liz Murray,memoir|nonfiction|biography|ebooks|contemporary,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7132,Treachery in Death,J.D. Robb,mystery|romance|fiction|crime|suspense|thriller|fantasy|ebooks,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7133,Under the Wide and Starry Sky,Nancy Horan,history|fiction|travel|art|contemporary|ebooks|biography,2014.0,https://images.gr-assets.com/books/1367256646m/17797253.jpg
7134,Blood Rites ,Quinn Loftis,paranormal|romance|fantasy|ebooks|fiction|contemporary,2011.0,https://images.gr-assets.com/books/1321501581m/13070346.jpg
7135,The Adventures of Augie March,Saul Bellow,fiction|classics|contemporary|ebooks,1953.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7136,Carter Reed,Tijan,romance|contemporary|suspense|crime|fiction|ebooks|mystery|thriller,2013.0,https://images.gr-assets.com/books/1376139745m/18221931.jpg
7137,Man and Boy,Tony Parsons,fiction|contemporary|romance|ebooks,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7138,The Memoirs of Cleopatra,Margaret George,fiction|history|romance|biography|memoir|ebooks|nonfiction|classics,1997.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7139,The Jefferson Key,Steve Berry,thriller|fiction|mystery|suspense|ebooks|history|crime|contemporary,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7140,All My Puny Sorrows,Miriam Toews,fiction|contemporary|music|memoir|ebooks|psychology,2014.0,https://images.gr-assets.com/books/1416181263m/18339630.jpg
7141,Bittersweet,Miranda Beverly-Whittemore,fiction|mystery|contemporary|thriller|suspense|romance|crime,2014.0,https://images.gr-assets.com/books/1404476771m/18339743.jpg
7142,,,science|nonfiction|philosophy|history|ebooks,,
7143,The Keep ,F. Paul Wilson,horror|fiction|fantasy|thriller|mystery|paranormal|suspense|ebooks|history,1981.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7144,,James Patterson,fiction|contemporary|comics|ebooks|art,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7145,Dawn,Octavia E. Butler,fiction|fantasy|horror|classics|science|ebooks,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7146,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",David A. Vise,business|biography|nonfiction|history|science,2006.0,https://images.gr-assets.com/books/1320394284m/164323.jpg
7147,Jeder stirbt für sich allein,Hans Fallada,fiction|history|classics|crime|nonfiction|biography|ebooks|memoir|thriller,1947.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7148,Rebel of the Sands,Alwyn Hamilton,fantasy|romance|fiction|ebooks|paranormal,2016.0,https://images.gr-assets.com/books/1446829335m/24934065.jpg
7149,Forever Peace ,Joe Haldeman,fiction|science|ebooks|fantasy,1997.0,https://images.gr-assets.com/books/1267317517m/21618.jpg
7150,Betrayal in Death,J.D. Robb,mystery|romance|crime|fiction|suspense|thriller|fantasy|ebooks|contemporary,2001.0,https://images.gr-assets.com/books/1388255545m/762064.jpg
7151,Man and His Symbols,C.G. Jung,psychology|philosophy|nonfiction|science|religion|art|classics|spirituality|history,1964.0,https://images.gr-assets.com/books/1327336291m/123632.jpg
7152,"The Work and the Glory, Vol. 1: Pillar of Light",Gerald N. Lund,fiction|religion|history|christian|romance|spirituality,1994.0,https://images.gr-assets.com/books/1416338631m/625554.jpg
7153,Amulet: Book Three: The Cloud Searchers,Kazu Kibuishi,fantasy|comics|fiction|manga|mystery,2010.0,https://images.gr-assets.com/books/1422028852m/7955881.jpg
7154,Lily and the Octopus,Steven  Rowley,fiction|contemporary|fantasy|ebooks|memoir,2016.0,https://images.gr-assets.com/books/1499086357m/27276262.jpg
7155,In the Lake of the Woods,Tim O'Brien,fiction|mystery|contemporary|thriller|suspense|crime|history|classics|psychology,1994.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7156,Tempt Me at Twilight,Lisa Kleypas,romance|fiction|ebooks,2009.0,https://images.gr-assets.com/books/1380326419m/6264710.jpg
7157,Tiger's Destiny,Colleen Houck,fantasy|romance|paranormal|fiction|mystery|ebooks,2012.0,https://images.gr-assets.com/books/1340738756m/12677913.jpg
7158,Back Spin,Harlan Coben,mystery|fiction|crime|thriller|suspense|sports|ebooks|contemporary,1997.0,https://images.gr-assets.com/books/1431404184m/372385.jpg
7159,This Heart of Mine,Susan Elizabeth Phillips,romance|contemporary|sports|fiction|ebooks,2000.0,https://images.gr-assets.com/books/1391625031m/73100.jpg
7160,Elixir,Jennifer L. Armentrout,paranormal|fantasy|romance|ebooks|fiction|contemporary,2012.0,https://images.gr-assets.com/books/1336124504m/13605727.jpg
7161,Apple Tree Yard,Louise Doughty,fiction|thriller|mystery|crime|suspense|contemporary|ebooks|romance,2013.0,https://images.gr-assets.com/books/1371030400m/17452179.jpg
7162,The Ice Limit,Douglas Preston,thriller|fiction|mystery|suspense|horror|ebooks|crime|science|contemporary|fantasy,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7163,Twisted,Emma Chase,romance|contemporary|ebooks|fiction,2014.0,https://images.gr-assets.com/books/1387087236m/17977710.jpg
7164,Heartless,Gail Carriger,fantasy|paranormal|romance|fiction|mystery|ebooks|horror,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7165,When Calls the Heart,Janette Oke,romance|christian|fiction|ebooks|history|religion|contemporary,1983.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7166,,Stephanie Evanovich,romance|fiction|contemporary|ebooks|sports,2013.0,https://images.gr-assets.com/books/1385963958m/18090061.jpg
7167,Saving Grace,Julie Garwood,romance|fiction|ebooks|contemporary,1993.0,https://images.gr-assets.com/books/1304789462m/133241.jpg
7168,Married By Morning,Lisa Kleypas,romance|fiction|ebooks,2010.0,https://images.gr-assets.com/books/1380326600m/7198269.jpg
7169,Pnin,Vladimir Nabokov,fiction|classics|ebooks|contemporary,1953.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7170,"Being a Green Mother (Incarnations of Immortality, #5)",Piers Anthony,fantasy|fiction|ebooks|paranormal|science|romance|music,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7171,Inkheart,Cornelia Funke,fantasy|romance,1990.0,https://images.gr-assets.com/books/1346484626m/3334563.jpg
7172,Шинель,Nikolai Gogol,classics|fiction|ebooks|fantasy|philosophy,1842.0,https://images.gr-assets.com/books/1448040003m/537094.jpg
7173,宮本武蔵 Miyamoto Musashi,Eiji Yoshikawa,fiction|classics|history|philosophy|biography|fantasy|ebooks|romance,1935.0,https://images.gr-assets.com/books/1327942522m/102030.jpg
7174,Finally,Wendy Mass,fantasy|fiction|romance,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7175,Ford County,John Grisham,fiction|mystery|thriller|ebooks|crime|suspense|contemporary,2008.0,https://images.gr-assets.com/books/1320454906m/6398972.jpg
7176,The Monk,Matthew      Lewis,classics|horror|fiction|fantasy|religion|paranormal|romance|ebooks|mystery|thriller|crime,1796.0,https://images.gr-assets.com/books/1365712491m/93157.jpg
7177,Gathering Prey,John Sandford,mystery|fiction|thriller|crime|suspense|ebooks,2015.0,https://images.gr-assets.com/books/1417985559m/23281640.jpg
7178,Songs of Willow Frost,Jamie Ford,fiction|history|ebooks,2013.0,https://images.gr-assets.com/books/1367527068m/17232261.jpg
7179,Mýrin,Arnaldur Indriðason,mystery|crime|fiction|thriller|suspense|ebooks|contemporary,2000.0,https://images.gr-assets.com/books/1316129835m/280366.jpg
7180,The Vanished Man,Jeffery Deaver,mystery|thriller|fiction|crime|suspense|ebooks|contemporary,2003.0,https://images.gr-assets.com/books/1257881028m/28568.jpg
7181,,Lynda Mullaly Hunt,fiction|contemporary,2012.0,https://images.gr-assets.com/books/1320344047m/12926804.jpg
7182,"Fresh Wind, Fresh Fire",Jim Cymbala,christian|nonfiction|religion|spirituality|biography|history,1997.0,https://images.gr-assets.com/books/1384258871m/324737.jpg
7183,,,horror|fantasy|mystery|romance|fiction|paranormal|thriller|suspense|ebooks|history,,
7184,Second Honeymoon,James Patterson,mystery|fiction|thriller|suspense|crime|romance,2013.0,https://images.gr-assets.com/books/1352225697m/16131072.jpg
7185,Hero,Samantha Young,romance|contemporary|ebooks|fiction|suspense,2015.0,https://images.gr-assets.com/books/1413500793m/23355069.jpg
7186,Brain Droppings,George Carlin,nonfiction|biography|ebooks|fiction|philosophy|memoir,1997.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7187,Last Chance to See,Douglas Adams,science|nonfiction|travel|fiction|ebooks|memoir|history|biography|classics,1990.0,https://images.gr-assets.com/books/1327867839m/8696.jpg
7188,Swindle,Gordon Korman,mystery|fiction|sports|crime|suspense|contemporary,2008.0,https://images.gr-assets.com/books/1328843225m/1653655.jpg
7189,,Lucy Knisley,memoir|comics|nonfiction|biography|cookbooks|art|fiction|contemporary|travel,2013.0,https://images.gr-assets.com/books/1345686126m/15786110.jpg
7190,What I Thought Was True,Huntley Fitzpatrick,contemporary|romance|fiction|ebooks,2014.0,https://images.gr-assets.com/books/1479774148m/15832932.jpg
7191,,Lambert M. Surhone,fiction|mystery|suspense|biography,,https://images.gr-assets.com/books/1379594334m/9528186.jpg
7192,Ruthless,Sara Shepard,mystery|fiction|contemporary|romance|thriller|ebooks|suspense|crime,2011.0,https://images.gr-assets.com/books/1314802629m/10429037.jpg
7193,The Secret Life of Violet Grant,Beatriz Williams,fiction|romance|mystery|suspense|contemporary,2014.0,https://images.gr-assets.com/books/1393212446m/18667976.jpg
7194,Wicked Ties,Shayla Black,romance|contemporary|suspense|fiction|ebooks|mystery,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7195,"Charlie Bone and the Beast (The Children of the Red King, # 6)",Jenny Nimmo,fantasy|fiction|mystery|paranormal|ebooks,2007.0,https://images.gr-assets.com/books/1290344896m/47878.jpg
7196,The Baller: A Down and Dirty Football Novel,Vi Keeland,romance|sports|contemporary|fiction|ebooks,2016.0,https://images.gr-assets.com/books/1447850960m/27406436.jpg
7197,The Providence of Fire,Brian Staveley,fantasy|fiction|ebooks,2015.0,https://images.gr-assets.com/books/1405301050m/22055280.jpg
7198,L'Existentialisme est un humanisme ,Jean-Paul Sartre,philosophy|classics|nonfiction|psychology,1946.0,https://images.gr-assets.com/books/1328870158m/51985.jpg
7199,My Life on the Road,Gloria Steinem,memoir|nonfiction|biography|travel|history|contemporary|ebooks,2015.0,https://images.gr-assets.com/books/1440005972m/15451058.jpg
7200,,Scott Belsky,business|nonfiction|psychology|art|ebooks|science,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7201,Sugar and Spice,Lauren Conrad,fiction|romance|contemporary|ebooks|mystery,2010.0,https://images.gr-assets.com/books/1258145375m/6609864.jpg
7202,,Katy Evans,romance|sports|contemporary|ebooks|fiction,2013.0,https://images.gr-assets.com/books/1379702539m/17830559.jpg
7203,,Kristen Ashley,romance|contemporary|suspense|fiction|ebooks|crime|mystery,2011.0,https://images.gr-assets.com/books/1328299988m/11227043.jpg
7204,Den Lille Pige med Svovlstikkerne,Hans Christian Andersen,classics|fiction|fantasy,1845.0,https://images.gr-assets.com/books/1411481144m/342994.jpg
7205,The Places In Between,Rory Stewart,travel|nonfiction|memoir|history|biography|religion|fiction,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7206,Stars of Fortune,Nora Roberts,romance|fantasy|paranormal|fiction|contemporary|mystery|suspense|ebooks,2015.0,https://images.gr-assets.com/books/1458079016m/24611454.jpg
7207,,Justin Halpern,memoir|nonfiction|biography|ebooks|romance|fiction|contemporary,2012.0,https://images.gr-assets.com/books/1335903412m/13425393.jpg
7208,Cat Among the Pigeons,Agatha Christie,mystery|fiction|crime|classics|thriller|ebooks|suspense,1959.0,https://images.gr-assets.com/books/1275665326m/16342.jpg
7209,Paris,Edward Rutherfurd,fiction|history|travel|contemporary|ebooks|nonfiction,2013.0,https://images.gr-assets.com/books/1344117043m/15786792.jpg
7210,The Necklace and Other Short Stories,Guy de Maupassant,classics|fiction|ebooks|horror|fantasy,1884.0,https://images.gr-assets.com/books/1327649717m/77995.jpg
7211,Void Moon,Michael Connelly,mystery|fiction|crime|thriller|suspense|ebooks,1999.0,https://images.gr-assets.com/books/1344267460m/84786.jpg
7212,Captains Courageous,Rudyard Kipling,classics|fiction|ebooks|history|fantasy,1897.0,https://images.gr-assets.com/books/1327959659m/34057.jpg
7213,,John Sandford,mystery|fiction|thriller|suspense|crime|ebooks,1990.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7214,Violin,Anne Rice,fiction|horror|fantasy|paranormal|music|romance|thriller|ebooks|mystery|contemporary,1997.0,https://images.gr-assets.com/books/1479198883m/31333.jpg
7215,The Forgetting Time,Sharon Guskin,fiction|mystery|contemporary|paranormal|fantasy|suspense|ebooks|thriller|psychology,2016.0,https://images.gr-assets.com/books/1442527065m/25527908.jpg
7216,,Rod Campbell,fiction|classics,,https://images.gr-assets.com/books/1391337388m/809849.jpg
7217,デスノート #3 (Desu Nōto) Gekisō (激走),Tsugumi Ohba,manga|fantasy|comics|fiction|mystery|horror|thriller|crime|paranormal|suspense|contemporary,2004.0,https://images.gr-assets.com/books/1419952370m/13618.jpg
7218,The Lost Stories,John Flanagan,fantasy|fiction|romance|ebooks,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7219,"Deep Down (Jack Reacher, #16.5)",Lee Child,thriller|fiction|mystery|crime|suspense|ebooks,2012.0,https://images.gr-assets.com/books/1373921650m/15738951.jpg
7220,Saving June,Hannah Harrington,contemporary|romance|music|fiction|ebooks|travel,2011.0,https://images.gr-assets.com/books/1349156138m/10947600.jpg
7221,Eeny Meeny,M.J. Arlidge,thriller|crime|fiction|suspense|mystery|contemporary|horror|ebooks,2014.0,https://images.gr-assets.com/books/1418746579m/23398806.jpg
7222,,Anna Banks,fantasy|romance|paranormal|fiction|ebooks|contemporary,2013.0,https://images.gr-assets.com/books/1355733528m/15513156.jpg
7223,What the Night Knows,Dean Koontz,horror|fiction|thriller|suspense|paranormal|ebooks|fantasy|crime|mystery,2010.0,https://images.gr-assets.com/books/1308459193m/7830126.jpg
7224,Knight & Play,Kitty French,romance|contemporary|ebooks|suspense|fiction,2012.0,https://images.gr-assets.com/books/1354181901m/16174197.jpg
7225,Queen of Fire,Anthony  Ryan,fantasy|fiction|ebooks,2015.0,https://images.gr-assets.com/books/1417350958m/18405221.jpg
7226,The Wounded Land,Stephen R. Donaldson,fantasy|fiction|ebooks|science,1979.0,https://images.gr-assets.com/books/1323997527m/404223.jpg
7227,Darkness Visible: A Memoir of Madness,William Styron,memoir|psychology|biography|fiction|philosophy|classics|contemporary|ebooks|science,1990.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7228,In the Shadow of the Banyan,Vaddey Ratner,fiction|history|memoir|contemporary|ebooks|travel|biography|nonfiction,2012.0,https://images.gr-assets.com/books/1346714710m/13057939.jpg
7229,,Jack Gantos,fiction|mystery|history|memoir,2011.0,https://images.gr-assets.com/books/1371074276m/9858488.jpg
7230,Spider's Bite,Jennifer Estep,fantasy|paranormal|romance|fiction|mystery|ebooks|contemporary|crime|suspense|thriller,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7231,Self-Reliance and Other Essays,Ralph Waldo Emerson,philosophy|classics|nonfiction|history|poetry|spirituality|fiction|psychology|religion,1844.0,https://images.gr-assets.com/books/1319099192m/123845.jpg
7232,Crash,J.G. Ballard,fiction|horror|contemporary|classics|ebooks|science|thriller,1973.0,https://images.gr-assets.com/books/1281416649m/70241.jpg
7233,How to Talk So Teens Will Listen and Listen So Teens Will Talk,Adele Faber,nonfiction|psychology,1979.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7234,Fiddler On the Roof: Based on Sholom Aleichem's Stories,Joseph Stein,classics|fiction|music|romance|history,1964.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7235,Afterburn,Sylvia Day,romance|contemporary|fiction|ebooks,2013.0,https://images.gr-assets.com/books/1369326801m/17607848.jpg
7236,All-of-a-Kind Family,Sydney Taylor,fiction|classics|history|religion,1951.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7237,Influx,Daniel Suarez,fiction|thriller|mystery|fantasy|ebooks|science|suspense|crime,2014.0,https://images.gr-assets.com/books/1374634071m/18114057.jpg
7238,Ilse Witch ,Terry Brooks,fantasy|fiction|ebooks|science,2000.0,https://images.gr-assets.com/books/1403187876m/15560.jpg
7239,Personal History,Katharine Graham,memoir|biography|history|nonfiction|business,1997.0,https://images.gr-assets.com/books/1320504681m/95420.jpg
7240,The Dry,Jane Harper,mystery|fiction|crime|thriller|suspense|contemporary|ebooks,2017.0,https://images.gr-assets.com/books/1456113132m/27824826.jpg
7241,Full House,Janet Evanovich,romance|mystery|fiction|contemporary|suspense|crime|ebooks,1981.0,https://images.gr-assets.com/books/1479699904m/40320.jpg
